"name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000282222",0,NA,NA,NA,NA,NA
"ENSG00000282221",0,NA,NA,NA,NA,NA
"ENSG00000212040",0,NA,NA,NA,NA,NA
"ENSG00000110514",31.4527283657085,0.16332072846602,0.86686261005722,0.188404398310869,0.850559652085864,0.999838284809939
"ENSG00000086015",24.8563131760391,0.148415774990718,1.0015397657332,0.148187600800919,0.882194716908243,0.999838284809939
"ENSG00000211769",0,NA,NA,NA,NA,NA
"ENSG00000211768",0,NA,NA,NA,NA,NA
"ENSG00000250337",0.75,-1.11008830643767,1.44245171088193,-0.769584380581413,0.441546473211556,NA
"ENSG00000255071",6.49229307037792,0.478544984132105,1.42741917693625,0.335251895073481,0.737435078142737,0.999838284809939
"ENSG00000211767",0.281124220529969,0.868835770998757,1.37480329764506,0.63197096812832,0.527405848007029,NA
"ENSG00000211766",0,NA,NA,NA,NA,NA
"ENSG00000211765",0,NA,NA,NA,NA,NA
"ENSG00000211764",0,NA,NA,NA,NA,NA
"ENSG00000201510",0,NA,NA,NA,NA,NA
"ENSG00000169740",47.1197979129705,0.176313749626406,0.828300753563858,0.212861993506339,0.831434607769209,0.999838284809939
"ENSG00000215869",0.25,-0.855266917860253,1.36709826282933,-0.625607493707295,0.531572422357683,NA
"ENSG00000261609",7.26202837470472,-0.232538722138878,1.27182172697423,-0.182839086018845,0.854924279316538,0.999838284809939
"ENSG00000169744",42.7813373733638,-4.62861503413751,0.998734184106003,-4.6344814343976,3.57833345260209e-06,0.000329385594312022
"ENSG00000261607",0,NA,NA,NA,NA,NA
"ENSG00000261606",0,NA,NA,NA,NA,NA
"ENSG00000215866",0,NA,NA,NA,NA,NA
"ENSG00000261604",2.2121750856082,0.530975276504152,1.58070369858147,0.335910694066605,0.73693821247733,NA
"ENSG00000261603",0,NA,NA,NA,NA,NA
"ENSG00000261602",0,NA,NA,NA,NA,NA
"ENSG00000261600",0,NA,NA,NA,NA,NA
"ENSG00000251074",0,NA,NA,NA,NA,NA
"ENSG00000168298",0,NA,NA,NA,NA,NA
"ENSG00000255070",0,NA,NA,NA,NA,NA
"ENSG00000168297",20.2909864992894,0.827994277884568,0.968167882306799,0.855217667324135,0.392430657244558,0.999838284809939
"ENSG00000266460",0,NA,NA,NA,NA,NA
"ENSG00000266461",0,NA,NA,NA,NA,NA
"ENSG00000266466",0,NA,NA,NA,NA,NA
"ENSG00000233578",0,NA,NA,NA,NA,NA
"ENSG00000168291",76.4920346031292,0.653621184810416,0.728305163625681,0.897455101864896,0.36947612109899,0.990116424675512
"ENSG00000262558",0,NA,NA,NA,NA,NA
"ENSG00000270591",0,NA,NA,NA,NA,NA
"ENSG00000262554",1.5,-1.96888621497132,1.57737920640411,-1.24820094431175,0.211957478237732,NA
"ENSG00000254141",0,NA,NA,NA,NA,NA
"ENSG00000225108",0.25,-0.855266917860253,1.36709826282933,-0.625607493707295,0.531572422357683,NA
"ENSG00000225100",0,NA,NA,NA,NA,NA
"ENSG00000225101",0.843372661589906,1.12422743659265,1.4464387205867,0.777238206217708,0.437018244916452,NA
"ENSG00000225102",0,NA,NA,NA,NA,NA
"ENSG00000225105",0,NA,NA,NA,NA,NA
"ENSG00000225106",1.03112422052997,-0.493442963518626,1.51819392495703,-0.325019719422598,0.745166147300086,NA
"ENSG00000225107",0.412534949345529,0.980971711963575,1.41086714043019,0.695297015468418,0.486869184255752,NA
"ENSG00000226457",0,NA,NA,NA,NA,NA
"ENSG00000226455",0,NA,NA,NA,NA,NA
"ENSG00000226454",0,NA,NA,NA,NA,NA
"ENSG00000149792",37.1032944687583,0.188649972071154,0.849057127084022,0.222187607939937,0.824167840466063,0.999838284809939
"ENSG00000226450",0,NA,NA,NA,NA,NA
"ENSG00000141854",3.93695847601367,0.46047463684804,1.50555058135352,0.305851322799175,0.759717849710515,NA
"ENSG00000149798",0,NA,NA,NA,NA,NA
"ENSG00000238419",0,NA,NA,NA,NA,NA
"ENSG00000283571",0,NA,NA,NA,NA,NA
"ENSG00000212153",0,NA,NA,NA,NA,NA
"ENSG00000183055",0,NA,NA,NA,NA,NA
"ENSG00000183054",11.9561138502479,-0.201996244230038,1.16504278248188,-0.173380967005973,0.862351984664404,0.999838284809939
"ENSG00000283575",0,NA,NA,NA,NA,NA
"ENSG00000283576",0,NA,NA,NA,NA,NA
"ENSG00000283579",0,NA,NA,NA,NA,NA
"ENSG00000283578",0,NA,NA,NA,NA,NA
"ENSG00000181562",0,NA,NA,NA,NA,NA
"ENSG00000250566",0,NA,NA,NA,NA,NA
"ENSG00000259244",0.5,-1.02550367550925,1.42166178129196,-0.721341523704256,0.470699415056661,NA
"ENSG00000250564",0,NA,NA,NA,NA,NA
"ENSG00000250565",3.06267474672764,0.592485936729934,1.57857273275702,0.375330147566367,0.707414947749037,NA
"ENSG00000250562",0,NA,NA,NA,NA,NA
"ENSG00000250563",0,NA,NA,NA,NA,NA
"ENSG00000187961",6.84300588433122,1.36502037244197,1.38281134344887,0.987134202296517,0.323576852650454,0.969977878601165
"ENSG00000250561",0,NA,NA,NA,NA,NA
"ENSG00000250568",0,NA,NA,NA,NA,NA
"ENSG00000250569",0,NA,NA,NA,NA,NA
"ENSG00000281591",0,NA,NA,NA,NA,NA
"ENSG00000162840",0,NA,NA,NA,NA,NA
"ENSG00000162843",0,NA,NA,NA,NA,NA
"ENSG00000168484",3.97520969607317,0.444817347634645,1.55576953828079,0.285914678678047,0.774943470887324,NA
"ENSG00000162849",2.2306910013409,2.52000830084096,1.59036003609853,1.58455207854886,0.113068140263956,NA
"ENSG00000283689",0.618802424018293,1.06979771171814,1.4341121945058,0.745965145416531,0.455688470253295,NA
"ENSG00000149243",9.02810551324922,1.33881436113088,1.38521042722997,0.966506124133162,0.333790983965236,0.974546542459203
"ENSG00000184702",5.66253494934553,-2.46787012247642,1.45045429153024,-1.70144632401535,0.0888592089120145,0.574287174147006
"ENSG00000259242",0,NA,NA,NA,NA,NA
"ENSG00000283683",0,NA,NA,NA,NA,NA
"ENSG00000283682",0,NA,NA,NA,NA,NA
"ENSG00000283680",0,NA,NA,NA,NA,NA
"ENSG00000283686",0,NA,NA,NA,NA,NA
"ENSG00000184708",12.7115951555157,-0.452942131610014,1.09128142859816,-0.415055291641731,0.678101427236146,0.999838284809939
"ENSG00000184709",0,NA,NA,NA,NA,NA
"ENSG00000206811",0.281124220529969,0.868835770998757,1.37480329764506,0.63197096812832,0.527405848007029,NA
"ENSG00000163462",12.8525954818477,2.58218828545682,1.24597587562506,2.07242237668641,0.0382260683409262,0.345940549655559
"ENSG00000163463",77.3656431663034,0.717414913476824,0.833112742728938,0.861125843696574,0.389168736848614,0.999838284809939
"ENSG00000163464",2.5,-2.70414560558664,1.58779396425436,-1.70308343932805,0.0885524546394574,NA
"ENSG00000163466",280.062894833934,0.323039649156973,0.640155756704733,0.504626640897291,0.61382109459273,0.999838284809939
"ENSG00000163467",0,NA,NA,NA,NA,NA
"ENSG00000163468",154.995055637593,0.95496476961037,0.699177914983659,1.36583943678011,0.171989365249469,0.784856038234082
"ENSG00000206813",0,NA,NA,NA,NA,NA
"ENSG00000162599",63.1598484517167,-1.04694943262565,0.767743230402831,-1.36367133068216,0.172671031034949,0.786293843444306
"ENSG00000162598",0,NA,NA,NA,NA,NA
"ENSG00000267731",0,NA,NA,NA,NA,NA
"ENSG00000272386",0,NA,NA,NA,NA,NA
"ENSG00000162591",93.9943685374936,2.635955163604,0.761319982032076,3.46234858642255,0.00053548311859916,0.0179826826651234
"ENSG00000267732",0,NA,NA,NA,NA,NA
"ENSG00000267735",0,NA,NA,NA,NA,NA
"ENSG00000029363",44.8966006884178,-0.521413742512877,0.807546586830115,-0.645676362226478,0.518488971995618,0.999838284809939
"ENSG00000267737",0,NA,NA,NA,NA,NA
"ENSG00000162594",0,NA,NA,NA,NA,NA
"ENSG00000263609",0,NA,NA,NA,NA,NA
"ENSG00000263608",0,NA,NA,NA,NA,NA
"ENSG00000206817",0,NA,NA,NA,NA,NA
"ENSG00000118640",82.428188109405,1.82171508399504,0.835378641854879,2.1807058413058,0.0292051807238499,0.288625125757863
"ENSG00000263600",0,NA,NA,NA,NA,NA
"ENSG00000263603",0.562248441059937,1.04049169950825,1.42689885997507,0.729197933150233,0.465880595333041,NA
"ENSG00000263602",0,NA,NA,NA,NA,NA
"ENSG00000263604",0,NA,NA,NA,NA,NA
"ENSG00000159961",0,NA,NA,NA,NA,NA
"ENSG00000259169",1.72478339040547,0.203499427035339,1.5842207164818,0.128453961571256,0.897789729657157,NA
"ENSG00000253144",0,NA,NA,NA,NA,NA
"ENSG00000253147",0,NA,NA,NA,NA,NA
"ENSG00000201466",0,NA,NA,NA,NA,NA
"ENSG00000253141",0,NA,NA,NA,NA,NA
"ENSG00000115073",48.3339854700992,-0.23180069424888,0.788999443901376,-0.293790694075388,0.768917846506377,0.999838284809939
"ENSG00000253143",0,NA,NA,NA,NA,NA
"ENSG00000253142",0,NA,NA,NA,NA,NA
"ENSG00000259161",0,NA,NA,NA,NA,NA
"ENSG00000259160",0,NA,NA,NA,NA,NA
"ENSG00000259163",0,NA,NA,NA,NA,NA
"ENSG00000259162",0,NA,NA,NA,NA,NA
"ENSG00000259165",0,NA,NA,NA,NA,NA
"ENSG00000253148",0,NA,NA,NA,NA,NA
"ENSG00000259167",0,NA,NA,NA,NA,NA
"ENSG00000259166",0,NA,NA,NA,NA,NA
"ENSG00000213853",51.0859384132107,-1.64723971431941,0.793626468076753,-2.07558565720631,0.0379322891012023,0.344209383512179
"ENSG00000213851",0,NA,NA,NA,NA,NA
"ENSG00000258590",0,NA,NA,NA,NA,NA
"ENSG00000213857",0,NA,NA,NA,NA,NA
"ENSG00000213856",0,NA,NA,NA,NA,NA
"ENSG00000213854",0,NA,NA,NA,NA,NA
"ENSG00000213859",19.0865183433032,-0.459501623934909,1.00038248184321,-0.459325940102706,0.646000122586773,0.999838284809939
"ENSG00000225816",0,NA,NA,NA,NA,NA
"ENSG00000280881",0,NA,NA,NA,NA,NA
"ENSG00000225814",0,NA,NA,NA,NA,NA
"ENSG00000225815",0,NA,NA,NA,NA,NA
"ENSG00000225813",0,NA,NA,NA,NA,NA
"ENSG00000225811",0,NA,NA,NA,NA,NA
"ENSG00000206846",0,NA,NA,NA,NA,NA
"ENSG00000225818",0,NA,NA,NA,NA,NA
"ENSG00000225819",0,NA,NA,NA,NA,NA
"ENSG00000229306",0,NA,NA,NA,NA,NA
"ENSG00000229307",0,NA,NA,NA,NA,NA
"ENSG00000229305",0,NA,NA,NA,NA,NA
"ENSG00000229302",0,NA,NA,NA,NA,NA
"ENSG00000229303",0,NA,NA,NA,NA,NA
"ENSG00000238489",0,NA,NA,NA,NA,NA
"ENSG00000229301",0,NA,NA,NA,NA,NA
"ENSG00000238485",0,NA,NA,NA,NA,NA
"ENSG00000269911",1.34337266158991,0.293478603461069,1.56020913189898,0.18810209314944,0.850796620291078,NA
"ENSG00000238482",0,NA,NA,NA,NA,NA
"ENSG00000229308",0,NA,NA,NA,NA,NA
"ENSG00000229309",0,NA,NA,NA,NA,NA
"ENSG00000278072",0,NA,NA,NA,NA,NA
"ENSG00000278073",0,NA,NA,NA,NA,NA
"ENSG00000278071",0.618802424018293,1.06979771171814,1.4341121945058,0.745965145416531,0.455688470253295,NA
"ENSG00000240174",0,NA,NA,NA,NA,NA
"ENSG00000278077",0,NA,NA,NA,NA,NA
"ENSG00000278075",0,NA,NA,NA,NA,NA
"ENSG00000055070",99.543983712954,0.571842541484453,0.710046484643887,0.805359302315612,0.420612369705969,0.999838284809939
"ENSG00000278078",0,NA,NA,NA,NA,NA
"ENSG00000227411",0,NA,NA,NA,NA,NA
"ENSG00000155719",0.75,-1.11008830643767,1.44245171088193,-0.769584380581413,0.441546473211556,NA
"ENSG00000227413",0,NA,NA,NA,NA,NA
"ENSG00000227416",0,NA,NA,NA,NA,NA
"ENSG00000227417",0,NA,NA,NA,NA,NA
"ENSG00000162337",61.9406404625948,-2.60274737663637,0.953678203559224,-2.72916730918527,0.00634944806703427,0.11042555632911
"ENSG00000155714",0,NA,NA,NA,NA,NA
"ENSG00000182010",0,NA,NA,NA,NA,NA
"ENSG00000182013",15.966342906266,2.33146272630203,1.18205116818605,1.97238731203138,0.0485654091431028,0.401708875242083
"ENSG00000244748",0,NA,NA,NA,NA,NA
"ENSG00000186704",0,NA,NA,NA,NA,NA
"ENSG00000251779",0,NA,NA,NA,NA,NA
"ENSG00000251774",0,NA,NA,NA,NA,NA
"ENSG00000251595",2.61880242401829,-0.967646617644794,1.5640331882096,-0.618686754820394,0.53612273726746,NA
"ENSG00000251776",0,NA,NA,NA,NA,NA
"ENSG00000274978",0.25,-0.855266917860253,1.36709826282933,-0.625607493707295,0.531572422357683,NA
"ENSG00000251770",0,NA,NA,NA,NA,NA
"ENSG00000245293",0.75,-1.11008830643767,1.44245171088193,-0.769584380581413,0.441546473211556,NA
"ENSG00000251773",0,NA,NA,NA,NA,NA
"ENSG00000164659",19.7054743917464,-2.08498216728889,1.0352734835424,-2.01394336900689,0.0440154795216485,0.378656531772686
"ENSG00000242748",0,NA,NA,NA,NA,NA
"ENSG00000242747",0.75,-1.11008830643767,1.44245171088193,-0.769584380581413,0.441546473211556,NA
"ENSG00000164651",0,NA,NA,NA,NA,NA
"ENSG00000242741",0,NA,NA,NA,NA,NA
"ENSG00000164654",22.9785249053956,0.108289097992598,0.941439842028968,0.115024978929313,0.908425323125128,0.999838284809939
"ENSG00000114978",81.7019602435843,0.142363891401141,0.742961282417158,0.191616837606898,0.84804235241129,0.999838284809939
"ENSG00000252236",0,NA,NA,NA,NA,NA
"ENSG00000252237",0,NA,NA,NA,NA,NA
"ENSG00000252230",0,NA,NA,NA,NA,NA
"ENSG00000252231",0,NA,NA,NA,NA,NA
"ENSG00000252233",0,NA,NA,NA,NA,NA
"ENSG00000252238",0,NA,NA,NA,NA,NA
"ENSG00000256925",0,NA,NA,NA,NA,NA
"ENSG00000161021",8.44977993364479,-0.880543171394268,1.23003239530768,-0.715869902901225,0.474071684148197,0.999838284809939
"ENSG00000256922",0,NA,NA,NA,NA,NA
"ENSG00000256923",0,NA,NA,NA,NA,NA
"ENSG00000226331",0,NA,NA,NA,NA,NA
"ENSG00000261608",0,NA,NA,NA,NA,NA
"ENSG00000256928",0,NA,NA,NA,NA,NA
"ENSG00000254694",0,NA,NA,NA,NA,NA
"ENSG00000254695",0,NA,NA,NA,NA,NA
"ENSG00000254697",0,NA,NA,NA,NA,NA
"ENSG00000254690",0,NA,NA,NA,NA,NA
"ENSG00000254691",0,NA,NA,NA,NA,NA
"ENSG00000266929",0,NA,NA,NA,NA,NA
"ENSG00000266928",0,NA,NA,NA,NA,NA
"ENSG00000266925",0,NA,NA,NA,NA,NA
"ENSG00000266924",0,NA,NA,NA,NA,NA
"ENSG00000254698",0,NA,NA,NA,NA,NA
"ENSG00000254699",0,NA,NA,NA,NA,NA
"ENSG00000266921",2.00590761093544,0.391704383889907,1.5869950484528,0.246821427875146,0.805046426404551,NA
"ENSG00000266920",0,NA,NA,NA,NA,NA
"ENSG00000257343",0,NA,NA,NA,NA,NA
"ENSG00000257342",0,NA,NA,NA,NA,NA
"ENSG00000257341",0,NA,NA,NA,NA,NA
"ENSG00000215867",0,NA,NA,NA,NA,NA
"ENSG00000257346",0,NA,NA,NA,NA,NA
"ENSG00000257345",0,NA,NA,NA,NA,NA
"ENSG00000234337",0,NA,NA,NA,NA,NA
"ENSG00000215861",6.69956678081093,-0.988181482665641,1.34390733709276,-0.73530477540464,0.46215390053634,0.999838284809939
"ENSG00000119509",6.2121750856082,-1.31562288405398,1.33163292562921,-0.98797713599064,0.323163845937464,0.969642021559045
"ENSG00000228949",0,NA,NA,NA,NA,NA
"ENSG00000256699",0,NA,NA,NA,NA,NA
"ENSG00000256694",0.5,-1.02550367550925,1.42166178129196,-0.721341523704257,0.47069941505666,NA
"ENSG00000256695",0,NA,NA,NA,NA,NA
"ENSG00000228943",0,NA,NA,NA,NA,NA
"ENSG00000228941",0,NA,NA,NA,NA,NA
"ENSG00000228940",0,NA,NA,NA,NA,NA
"ENSG00000165309",0,NA,NA,NA,NA,NA
"ENSG00000281863",0,NA,NA,NA,NA,NA
"ENSG00000165304",6.16216817208684,1.43702513904953,1.41260881683336,1.01728456025845,0.309018079349896,0.962700576270033
"ENSG00000165300",0,NA,NA,NA,NA,NA
"ENSG00000266469",4.22499654323932,-0.365081561405164,1.44690546694651,-0.252318876212154,0.800794598940725,0.999838284809939
"ENSG00000101608",341.106888153692,0.0854783662145351,0.656298877264042,0.130243048061997,0.896374137190823,0.999838284809939
"ENSG00000101605",10,-4.86959784159043,1.43968415476335,-3.38240705468545,0.000718535880406323,0.0222590670451834
"ENSG00000170100",5.08097750962649,-0.392648943320812,1.37292979607226,-0.285993460440672,0.774883130279109,0.999838284809939
"ENSG00000237026",0,NA,NA,NA,NA,NA
"ENSG00000187900",0,NA,NA,NA,NA,NA
"ENSG00000198791",51.1571024256788,0.852930586709983,0.788914917921085,1.08114394510068,0.279633088076911,0.938180706759523
"ENSG00000198792",50.2273650452105,-0.617120412159919,0.783073293747296,-0.788074905743202,0.430652892571837,0.999838284809939
"ENSG00000198793",23.2984802760776,-0.706885492592481,0.960164314636982,-0.736213043764015,0.461601055394216,0.999838284809939
"ENSG00000198794",7.68147717074594,-0.651660610959301,1.38999038166718,-0.468823827527273,0.639195566866389,0.999838284809939
"ENSG00000198795",12.7689422214004,-1.77037612713704,1.23385695248133,-1.43483093690622,0.151335279786717,0.73832953957718
"ENSG00000198796",0.75,-1.11008830643767,1.44245171088193,-0.769584380581413,0.441546473211556,NA
"ENSG00000198797",6.3942917148557,3.7437792622769,1.5442615431147,2.42431683866573,0.0153372178806146,0.196471895454752
"ENSG00000231426",0.843372661589906,1.12422743659265,1.4464387205867,0.777238206217708,0.437018244916452,NA
"ENSG00000197776",8.62471003495373,-1.50420691727339,1.22846918434172,-1.22445636931416,0.220780115826885,0.8669236641827
"ENSG00000231424",0,NA,NA,NA,NA,NA
"ENSG00000175550",61.5305335436294,-0.000239403686275333,0.798229529282194,-0.000299918353672804,0.999760699779691,0.999838284809939
"ENSG00000231422",0,NA,NA,NA,NA,NA
"ENSG00000175556",0.75,-1.11008830643767,1.44245171088193,-0.769584380581413,0.441546473211556,NA
"ENSG00000197771",47.6346318421221,-0.330920516161866,0.795456007955314,-0.4160135983038,0.677400052714877,0.999838284809939
"ENSG00000231421",0,NA,NA,NA,NA,NA
"ENSG00000279848",0,NA,NA,NA,NA,NA
"ENSG00000161682",2.7121750856082,0.131977969481813,1.56299720003949,0.0844390312909574,0.932707375596509,NA
"ENSG00000240173",0,NA,NA,NA,NA,NA
"ENSG00000161681",0,NA,NA,NA,NA,NA
"ENSG00000279840",0,NA,NA,NA,NA,NA
"ENSG00000279841",0,NA,NA,NA,NA,NA
"ENSG00000279842",0,NA,NA,NA,NA,NA
"ENSG00000279844",0,NA,NA,NA,NA,NA
"ENSG00000279845",0,NA,NA,NA,NA,NA
"ENSG00000279846",0,NA,NA,NA,NA,NA
"ENSG00000279847",0,NA,NA,NA,NA,NA
"ENSG00000284336",0,NA,NA,NA,NA,NA
"ENSG00000284337",1,-1.45764340693046,1.521681904762,-0.95791597597952,0.338105129789728,NA
"ENSG00000284334",0,NA,NA,NA,NA,NA
"ENSG00000076321",10.7242034603129,-0.290932791284053,1.14664921645778,-0.253724318743966,0.799708545066328,0.999838284809939
"ENSG00000284332",0,NA,NA,NA,NA,NA
"ENSG00000284331",0,NA,NA,NA,NA,NA
"ENSG00000183864",42.6226034674174,-0.466334820452987,0.814685345072931,-0.572410959977734,0.567043592472772,0.999838284809939
"ENSG00000183862",0,NA,NA,NA,NA,NA
"ENSG00000277402",0.987391695202733,-0.0177822695705039,1.57202442815436,-0.0113117005385096,0.990974761254397,NA
"ENSG00000124216",2.84337266158991,-0.765754282192183,1.55681330181587,-0.491872905568707,0.622809193241307,NA
"ENSG00000124217",5.43695847601367,-0.230373962122609,1.36338971403528,-0.168971468503135,0.865819083510991,0.999838284809939
"ENSG00000124214",61.3435750676157,-0.207783115466851,0.765819892119742,-0.271321126030979,0.78614405944063,0.999838284809939
"ENSG00000124215",2.09337266158991,-0.288250267256163,1.59031664802882,-0.181253379704882,0.856168697455775,NA
"ENSG00000124212",391.576870106483,2.50069593796351,0.701408158006372,3.56525071660315,0.000363508527556403,0.013048842324845
"ENSG00000247596",83.804436668614,0.0420854440571643,0.740621295151208,0.0568245125176585,0.954684987318171,0.999838284809939
"ENSG00000247595",3.47478339040547,-0.930867547025629,1.47781395469481,-0.629894949948465,0.528763317177819,NA
"ENSG00000161970",905.558424120718,0.747442820810696,0.666116412643803,1.12209038333722,0.261824012306204,0.923038527311984
"ENSG00000175073",21.1107287171375,-0.358687679428983,0.95347621610757,-0.376189435425327,0.706776068871934,0.999838284809939
"ENSG00000161973",0,NA,NA,NA,NA,NA
"ENSG00000255279",0,NA,NA,NA,NA,NA
"ENSG00000255275",0,NA,NA,NA,NA,NA
"ENSG00000255274",0,NA,NA,NA,NA,NA
"ENSG00000255277",0.25,-0.855266917860253,1.36709826282933,-0.625607493707295,0.531572422357683,NA
"ENSG00000255276",0,NA,NA,NA,NA,NA
"ENSG00000255271",0,NA,NA,NA,NA,NA
"ENSG00000255270",0,NA,NA,NA,NA,NA
"ENSG00000255273",0,NA,NA,NA,NA,NA
"ENSG00000255272",0,NA,NA,NA,NA,NA
"ENSG00000277903",0,NA,NA,NA,NA,NA
"ENSG00000239670",0,NA,NA,NA,NA,NA
"ENSG00000160087",31.6081363155245,0.256502356431873,0.89841682731824,0.285504844335484,0.775257393545033,0.999838284809939
"ENSG00000036054",26.3235432612473,-0.0633390471925285,0.933791755952577,-0.0678299490103286,0.945921002794916,0.999838284809939
"ENSG00000104903",10.7791117490095,-0.267048472801859,1.32598917239975,-0.201395666239535,0.840389203630693,0.999838284809939
"ENSG00000228349",0,NA,NA,NA,NA,NA
"ENSG00000223019",0,NA,NA,NA,NA,NA
"ENSG00000002587",3.71116884984795,3.24970836550984,1.56568704532384,2.07557977516361,0.0379328335893741,NA
"ENSG00000002586",246.706804417533,-0.446134937589518,0.702573555673261,-0.635001038662773,0.525427737582454,0.999838284809939
"ENSG00000277379",0.25,-0.855266917860253,1.36709826282933,-0.625607493707295,0.531572422357683,NA
"ENSG00000231013",0,NA,NA,NA,NA,NA
"ENSG00000237868",0.412534949345529,0.980971711963575,1.41086714043019,0.695297015468418,0.486869184255752,NA
"ENSG00000177954",1682.85680028653,1.96845772544359,0.702227461048174,2.80316255719392,0.00506041562602985,0.0943756529271298
"ENSG00000177951",58.9347816332603,0.899590422074229,0.769079749235178,1.16969719066045,0.242122849109161,0.903303961680964
"ENSG00000280059",0,NA,NA,NA,NA,NA
"ENSG00000280058",0,NA,NA,NA,NA,NA
"ENSG00000198242",814.946708428605,0.777679105284629,0.711818468312878,1.09252448468758,0.274602634457458,0.934214400806034
"ENSG00000280056",0,NA,NA,NA,NA,NA
"ENSG00000280055",0,NA,NA,NA,NA,NA
"ENSG00000237863",0,NA,NA,NA,NA,NA
"ENSG00000198246",4.40562110264984,-0.759620806111671,1.48607422573276,-0.511159397665427,0.609239446897418,0.999838284809939
"ENSG00000271129",0,NA,NA,NA,NA,NA
